gene_id	length	func
S1_only_classu|MSTRG.14188.1.p1	440	
S1_only_classu|MSTRG.14192.1.p1	346	
S1_only_classu|MSTRG.14192.1.p2	253	
S1_only_classu|MSTRG.14192.1.p3	249	
S1_only_classu|MSTRG.14192.2.p1	483	
S1_only_classu|MSTRG.14192.2.p2	249	
S1_only_classu|MSTRG.14242.1.p1	586	
S1_only_classu|MSTRG.14243.1.p2	194	
S1_only_classu|MSTRG.14245.1.p1	743	
S1_only_classu|MSTRG.14248.1.p1	146	
S1_only_classu|MSTRG.14251.1.p1	264	
S1_only_classu|MSTRG.14269.1.p1	341	
S1_only_classu|MSTRG.14271.1.p1	762	
S1_only_classu|MSTRG.14276.1.p1	499	
S1_only_classu|MSTRG.14276.2.p1	499	
S1_only_classu|MSTRG.14277.1.p1	360	
S1_only_classu|MSTRG.14277.1.p2	253	
S1_only_classu|MSTRG.14279.1.p1	371	
S1_only_classu|MSTRG.14288.1.p1	319	
S1_only_classu|MSTRG.1430.1.p1	697	
S1_only_classu|MSTRG.14311.1.p1	563	
S1_only_classu|MSTRG.14311.1.p2	181	
S1_only_classu|MSTRG.14312.1.p1	143	
S1_only_classu|MSTRG.14312.2.p1	124	
S1_only_classu|MSTRG.14340.1.p1	703	
S1_only_classu|MSTRG.14347.1.p1	245	
S1_only_classu|MSTRG.14351.1.p1	1449	
S1_only_classu|MSTRG.14352.1.p1	327	
S1_only_classu|MSTRG.14381.1.p1	587	
S1_only_classu|MSTRG.14381.1.p2	289	
S1_only_classu|MSTRG.14413.1.p1	1044	
S1_only_classu|MSTRG.14421.1.p6	107	
S1_only_classu|MSTRG.14421.2.p6	107	
S1_only_classu|MSTRG.14461.1.p1	558	
S1_only_classu|MSTRG.14461.1.p2	285	
S1_only_classu|MSTRG.14467.1.p1	501	
S1_only_classu|MSTRG.14471.1.p1	466	
S1_only_classu|MSTRG.14475.1.p1	2050	
S1_only_classu|MSTRG.14486.1.p1	510	
S1_only_classu|MSTRG.14515.1.p1	2235	
S1_only_classu|MSTRG.14515.1.p2	511	
S1_only_classu|MSTRG.14515.1.p3	441	
S1_only_classu|MSTRG.14516.1.p1	2256	
S1_only_classu|MSTRG.14516.1.p2	511	
S1_only_classu|MSTRG.14517.1.p1	594	
S1_only_classu|MSTRG.14517.1.p2	534	
S1_only_classu|MSTRG.14517.1.p7	134	
S1_only_classu|MSTRG.14529.1.p1	313	
S1_only_classu|MSTRG.14529.1.p2	159	
S1_only_classu|MSTRG.14546.1.p1	336	
S1_only_classu|MSTRG.14547.1.p1	275	
S1_only_classu|MSTRG.14547.1.p2	161	
S1_only_classu|MSTRG.14547.1.p4	121	
S1_only_classu|MSTRG.14547.1.p7	105	
S1_only_classu|MSTRG.14548.1.p1	533	
S1_only_classu|MSTRG.14549.1.p1	178	
S1_only_classu|MSTRG.14556.1.p1	153	
S1_only_classu|MSTRG.14568.1.p1	359	
S1_only_classu|MSTRG.14601.1.p1	141	
S1_only_classu|MSTRG.14601.1.p2	137	
S1_only_classu|MSTRG.1461.1.p1	378	
S1_only_classu|MSTRG.1461.1.p2	109	
S1_only_classu|MSTRG.14611.1.p1	641	
S1_only_classu|MSTRG.1463.1.p1	463	
S1_only_classu|MSTRG.14643.1.p1	209	
S1_only_classu|MSTRG.14664.1.p1	576	
S1_only_classu|MSTRG.147.1.p1	4350	
S1_only_classu|MSTRG.14701.1.p1	250	
S1_only_classu|MSTRG.14704.1.p2	128	
S1_only_classu|MSTRG.14722.1.p1	357	
S1_only_classu|MSTRG.14722.1.p3	135	
S1_only_classu|MSTRG.14737.1.p1	642	
S1_only_classu|MSTRG.14737.1.p2	186	
S1_only_classu|MSTRG.14745.1.p1	392	
S1_only_classu|MSTRG.14745.1.p3	172	
S1_only_classu|MSTRG.14746.1.p1	626	
S1_only_classu|MSTRG.14763.1.p2	516	
S1_only_classu|MSTRG.14768.1.p1	263	
S1_only_classu|MSTRG.14795.1.p2	634	
S1_only_classu|MSTRG.14795.1.p5	198	
S1_only_classu|MSTRG.14795.1.p6	173	
S1_only_classu|MSTRG.14796.1.p1	574	
S1_only_classu|MSTRG.14796.1.p2	380	
S1_only_classu|MSTRG.148.1.p1	296	
S1_only_classu|MSTRG.148.1.p2	185	
S1_only_classu|MSTRG.148.2.p1	296	
S1_only_classu|MSTRG.14822.1.p1	657	
S1_only_classu|MSTRG.14840.1.p1	482	
S1_only_classu|MSTRG.14845.1.p2	547	
S1_only_classu|MSTRG.14846.1.p1	150	
S1_only_classu|MSTRG.14850.1.p1	534	
S1_only_classu|MSTRG.14850.1.p2	392	
S1_only_classu|MSTRG.14851.1.p1	1524	
S1_only_classu|MSTRG.14867.1.p1	364	
S1_only_classu|MSTRG.14878.1.p1	293	
S1_only_classu|MSTRG.1488.1.p1	178	
S1_only_classu|MSTRG.1488.2.p1	223	
S1_only_classu|MSTRG.1488.2.p2	183	
S1_only_classu|MSTRG.1488.2.p3	170	
S1_only_classu|MSTRG.1488.3.p1	374	
S1_only_classu|MSTRG.1488.3.p2	183	
S1_only_classu|MSTRG.1489.1.p1	188	
S1_only_classu|MSTRG.14898.1.p2	105	
S1_only_classu|MSTRG.14908.1.p1	466	
S1_only_classu|MSTRG.14908.1.p2	262	
S1_only_classu|MSTRG.14909.1.p1	523	
S1_only_classu|MSTRG.14919.1.p1	960	
S1_only_classu|MSTRG.14919.1.p2	393	
S1_only_classu|MSTRG.14924.1.p1	715	
S1_only_classu|MSTRG.1494.1.p1	142	
S1_only_classu|MSTRG.14940.1.p1	1622	
S1_only_classu|MSTRG.1495.1.p1	889	
S1_only_classu|MSTRG.14951.1.p1	1038	
S1_only_classu|MSTRG.14953.1.p1	841	
S1_only_classu|MSTRG.14953.2.p1	553	
S1_only_classu|MSTRG.14953.2.p2	268	
S1_only_classu|MSTRG.14967.1.p1	841	
S1_only_classu|MSTRG.14968.1.p1	983	
S1_only_classu|MSTRG.14976.1.p5	103	
S1_only_classu|MSTRG.14979.1.p1	656	
S1_only_classu|MSTRG.14980.1.p1	1480	
S1_only_classu|MSTRG.14981.1.p1	610	
S1_only_classu|MSTRG.14982.1.p1	1109	
S1_only_classu|MSTRG.14982.1.p4	191	
S1_only_classu|MSTRG.14982.1.p5	185	
S1_only_classu|MSTRG.14983.1.p1	264	
S1_only_classu|MSTRG.14991.1.p1	610	
S1_only_classu|MSTRG.14991.1.p2	591	
S1_only_classu|MSTRG.14991.1.p3	457	
S1_only_classu|MSTRG.14991.1.p4	303	
S1_only_classu|MSTRG.15006.1.p1	224	
S1_only_classu|MSTRG.15015.1.p1	903	
S1_only_classu|MSTRG.15015.1.p3	132	
S1_only_classu|MSTRG.15016.1.p1	238	
S1_only_classu|MSTRG.1502.1.p1	171	
S1_only_classu|MSTRG.15027.1.p1	154	
S1_only_classu|MSTRG.1503.1.p2	123	
S1_only_classu|MSTRG.15036.1.p1	379	
S1_only_classu|MSTRG.15036.1.p2	270	
S1_only_classu|MSTRG.15040.1.p1	298	
S1_only_classu|MSTRG.15054.1.p1	1313	
S1_only_classu|MSTRG.15054.1.p2	389	
S1_only_classu|MSTRG.15072.1.p2	117	
S1_only_classu|MSTRG.15074.1.p1	861	
S1_only_classu|MSTRG.15077.1.p1	162	
S1_only_classu|MSTRG.15092.1.p1	1728	
S1_only_classu|MSTRG.15132.1.p1	402	
S1_only_classu|MSTRG.15134.1.p2	109	
S1_only_classu|MSTRG.15145.1.p2	202	
S1_only_classu|MSTRG.1515.1.p1	233	
S1_only_classu|MSTRG.1515.1.p2	229	
S1_only_classu|MSTRG.1515.1.p9	100	
S1_only_classu|MSTRG.15158.1.p2	118	
S1_only_classu|MSTRG.15175.1.p1	113	
S1_only_classu|MSTRG.15176.1.p1	224	
S1_only_classu|MSTRG.1518.1.p1	816	
S1_only_classu|MSTRG.15182.1.p1	534	
S1_only_classu|MSTRG.15185.1.p1	350	
S1_only_classu|MSTRG.1520.1.p1	644	
S1_only_classu|MSTRG.15226.1.p1	451	
S1_only_classu|MSTRG.15227.1.p1	472	
S1_only_classu|MSTRG.15227.1.p3	132	
S1_only_classu|MSTRG.15228.1.p1	255	
S1_only_classu|MSTRG.15228.1.p3	109	
S1_only_classu|MSTRG.15235.1.p1	524	
S1_only_classu|MSTRG.15235.1.p2	459	
S1_only_classu|MSTRG.15256.1.p1	529	
S1_only_classu|MSTRG.15256.1.p3	140	
S1_only_classu|MSTRG.15261.1.p1	189	
S1_only_classu|MSTRG.15265.1.p1	876	
S1_only_classu|MSTRG.15265.2.p1	929	
S1_only_classu|MSTRG.15266.1.p1	699	
S1_only_classu|MSTRG.15273.1.p1	774	
S1_only_classu|MSTRG.15278.1.p1	178	
S1_only_classu|MSTRG.15279.1.p1	293	
S1_only_classu|MSTRG.15288.1.p2	140	
S1_only_classu|MSTRG.1529.1.p1	365	
S1_only_classu|MSTRG.15295.1.p1	478	
S1_only_classu|MSTRG.15296.1.p1	227	
S1_only_classu|MSTRG.15308.1.p1	609	
S1_only_classu|MSTRG.15309.1.p1	524	
S1_only_classu|MSTRG.15312.1.p1	162	
S1_only_classu|MSTRG.15319.1.p1	402	
S1_only_classu|MSTRG.15319.1.p3	202	
S1_only_classu|MSTRG.1556.1.p1	288	
S1_only_classu|MSTRG.1556.1.p4	106	
S1_only_classu|MSTRG.1559.1.p2	242	
S1_only_classu|MSTRG.156.1.p1	557	
S1_only_classu|MSTRG.156.1.p3	175	
S1_only_classu|MSTRG.1586.1.p1	375	
S1_only_classu|MSTRG.1594.1.p1	255	
S1_only_classu|MSTRG.1619.1.p1	176	
S1_only_classu|MSTRG.1632.1.p1	445	
S1_only_classu|MSTRG.1638.1.p2	193	
S1_only_classu|MSTRG.1638.1.p3	150	
S1_only_classu|MSTRG.1639.1.p1	575	
S1_only_classu|MSTRG.1663.1.p1	594	
S1_only_classu|MSTRG.1664.1.p1	1005	
S1_only_classu|MSTRG.1685.1.p1	150	
S1_only_classu|MSTRG.1718.1.p1	534	
S1_only_classu|MSTRG.1732.1.p1	226	
S1_only_classu|MSTRG.1732.1.p3	123	
S1_only_classu|MSTRG.1744.1.p1	2439	
S1_only_classu|MSTRG.1750.1.p1	224	
S1_only_classu|MSTRG.1763.1.p1	564	
S1_only_classu|MSTRG.1781.1.p1	432	
S1_only_classu|MSTRG.1785.1.p1	267	
S1_only_classu|MSTRG.1808.1.p1	258	
S1_only_classu|MSTRG.1819.1.p3	111	
S1_only_classu|MSTRG.183.1.p3	128	
S1_only_classu|MSTRG.1840.1.p1	363	
S1_only_classu|MSTRG.1842.1.p2	316	
S1_only_classu|MSTRG.1843.1.p1	384	
S1_only_classu|MSTRG.1866.1.p1	469	
S1_only_classu|MSTRG.187.1.p1	386	
S1_only_classu|MSTRG.1882.1.p1	195	
S1_only_classu|MSTRG.1914.1.p1	748	
S1_only_classu|MSTRG.1914.1.p4	163	
S1_only_classu|MSTRG.1914.2.p1	748	
S1_only_classu|MSTRG.1916.1.p1	379	
S1_only_classu|MSTRG.1936.1.p1	484	
S1_only_classu|MSTRG.1937.1.p1	573	
S1_only_classu|MSTRG.1937.1.p3	105	
S1_only_classu|MSTRG.1937.1.p4	105	
S1_only_classu|MSTRG.1947.1.p1	542	
S1_only_classu|MSTRG.1953.1.p1	553	
S1_only_classu|MSTRG.1953.1.p2	370	
S1_only_classu|MSTRG.1967.1.p1	444	
S1_only_classu|MSTRG.1967.1.p2	366	
S1_only_classu|MSTRG.1967.1.p3	321	
S1_only_classu|MSTRG.1967.1.p5	207	
S1_only_classu|MSTRG.197.1.p1	311	
S1_only_classu|MSTRG.1977.1.p1	121	
S1_only_classu|MSTRG.1977.2.p2	113	
S1_only_classu|MSTRG.1978.1.p1	265	
S1_only_classu|MSTRG.1978.1.p2	231	
S1_only_classu|MSTRG.1978.1.p9	102	
S1_only_classu|MSTRG.1997.1.p1	849	
S1_only_classu|MSTRG.2038.1.p1	169	
S1_only_classu|MSTRG.2041.1.p2	180	
S1_only_classu|MSTRG.2041.1.p4	132	
S1_only_classu|MSTRG.2041.1.p5	107	
S1_only_classu|MSTRG.2051.1.p1	276	
S1_only_classu|MSTRG.2060.1.p1	411	
S1_only_classu|MSTRG.207.1.p1	326	
S1_only_classu|MSTRG.2084.1.p2	165	
S1_only_classu|MSTRG.209.1.p1	776	
S1_only_classu|MSTRG.209.1.p2	520	
S1_only_classu|MSTRG.209.1.p3	474	
S1_only_classu|MSTRG.211.1.p1	447	
S1_only_classu|MSTRG.212.1.p1	705	
S1_only_classu|MSTRG.2129.1.p1	1952	
S1_only_classu|MSTRG.2130.1.p1	111	
S1_only_classu|MSTRG.2131.1.p2	118	
S1_only_classu|MSTRG.2135.1.p1	298	
S1_only_classu|MSTRG.2135.1.p4	160	
S1_only_classu|MSTRG.2135.1.p7	109	
S1_only_classu|MSTRG.2136.1.p1	338	
S1_only_classu|MSTRG.2137.1.p1	372	
S1_only_classu|MSTRG.2145.1.p1	430	
S1_only_classu|MSTRG.2145.1.p2	277	
S1_only_classu|MSTRG.2169.1.p1	739	
S1_only_classu|MSTRG.2181.1.p1	340	
S1_only_classu|MSTRG.2186.1.p1	355	
S1_only_classu|MSTRG.222.1.p1	770	
S1_only_classu|MSTRG.2234.1.p1	625	
S1_only_classu|MSTRG.2260.1.p1	349	
S1_only_classu|MSTRG.2260.1.p14	102	
S1_only_classu|MSTRG.2260.1.p2	334	
S1_only_classu|MSTRG.2260.1.p3	331	
S1_only_classu|MSTRG.228.1.p1	296	
S1_only_classu|MSTRG.2313.1.p1	1143	
S1_only_classu|MSTRG.2313.1.p11	120	
S1_only_classu|MSTRG.2314.1.p1	222	
S1_only_classu|MSTRG.2353.1.p1	376	
S1_only_classu|MSTRG.2353.1.p3	244	
S1_only_classu|MSTRG.238.1.p1	296	
S1_only_classu|MSTRG.2403.1.p1	576	
S1_only_classu|MSTRG.2403.1.p2	375	
S1_only_classu|MSTRG.2416.1.p1	118	
S1_only_classu|MSTRG.2417.1.p1	202	
S1_only_classu|MSTRG.2417.1.p2	115	
S1_only_classu|MSTRG.2420.1.p1	433	
S1_only_classu|MSTRG.2420.1.p2	423	
S1_only_classu|MSTRG.2420.1.p6	102	
S1_only_classu|MSTRG.2425.1.p1	399	
S1_only_classu|MSTRG.2425.1.p2	349	
S1_only_classu|MSTRG.2435.1.p2	170	
S1_only_classu|MSTRG.2438.1.p1	346	
S1_only_classu|MSTRG.2441.1.p1	202	
S1_only_classu|MSTRG.2442.1.p1	433	
S1_only_classu|MSTRG.2449.1.p1	607	
S1_only_classu|MSTRG.2449.1.p3	271	
S1_only_classu|MSTRG.2468.1.p1	882	
S1_only_classu|MSTRG.2474.1.p1	1106	
S1_only_classu|MSTRG.2475.1.p1	201	
S1_only_classu|MSTRG.2500.1.p2	393	
S1_only_classu|MSTRG.2500.1.p6	110	
S1_only_classu|MSTRG.2508.1.p1	314	
S1_only_classu|MSTRG.2508.1.p3	212	
S1_only_classu|MSTRG.2508.1.p6	112	
S1_only_classu|MSTRG.2533.1.p1	387	
S1_only_classu|MSTRG.2535.1.p1	353	
S1_only_classu|MSTRG.2538.1.p1	1226	
S1_only_classu|MSTRG.2554.1.p1	99	
S1_only_classu|MSTRG.2562.1.p1	846	
S1_only_classu|MSTRG.2571.1.p2	101	
S1_only_classu|MSTRG.2589.1.p1	489	
S1_only_classu|MSTRG.2602.1.p1	995	
S1_only_classu|MSTRG.2602.1.p2	477	
S1_only_classu|MSTRG.2605.1.p1	356	
S1_only_classu|MSTRG.2605.1.p2	193	
S1_only_classu|MSTRG.261.1.p1	105	
S1_only_classu|MSTRG.2612.1.p1	549	
S1_only_classu|MSTRG.2615.1.p1	449	
S1_only_classu|MSTRG.2615.1.p2	299	
S1_only_classu|MSTRG.2619.1.p1	601	
S1_only_classu|MSTRG.262.1.p1	636	
S1_only_classu|MSTRG.2621.1.p1	2208	
S1_only_classu|MSTRG.2621.1.p4	128	
S1_only_classu|MSTRG.2621.2.p1	2227	
S1_only_classu|MSTRG.2621.2.p2	598	
S1_only_classu|MSTRG.2632.1.p1	335	
S1_only_classu|MSTRG.2636.1.p1	1232	
S1_only_classu|MSTRG.264.1.p1	933	
S1_only_classu|MSTRG.2640.1.p1	1026	
S1_only_classu|MSTRG.2641.1.p1	654	
S1_only_classu|MSTRG.2641.1.p2	453	
S1_only_classu|MSTRG.2641.1.p3	421	
S1_only_classu|MSTRG.2641.1.p5	314	
S1_only_classu|MSTRG.2642.1.p1	501	
S1_only_classu|MSTRG.2654.1.p1	407	
S1_only_classu|MSTRG.2654.1.p4	102	
S1_only_classu|MSTRG.2654.2.p1	580	
S1_only_classu|MSTRG.266.1.p1	237	
S1_only_classu|MSTRG.2660.1.p1	1189	
S1_only_classu|MSTRG.2660.1.p3	142	
S1_only_classu|MSTRG.2666.1.p1	239	
S1_only_classu|MSTRG.267.1.p1	269	
S1_only_classu|MSTRG.2674.1.p1	1701	
S1_only_classu|MSTRG.2687.1.p1	873	
S1_only_classu|MSTRG.270.1.p1	222	
S1_only_classu|MSTRG.2705.1.p1	715	
S1_only_classu|MSTRG.2712.1.p2	421	
S1_only_classu|MSTRG.2712.1.p4	138	
S1_only_classu|MSTRG.2713.1.p1	267	
S1_only_classu|MSTRG.2713.1.p4	127	
S1_only_classu|MSTRG.2714.1.p1	206	
S1_only_classu|MSTRG.2764.1.p1	956	
S1_only_classu|MSTRG.2766.1.p1	848	
S1_only_classu|MSTRG.277.1.p1	693	
S1_only_classu|MSTRG.2781.1.p1	422	
S1_only_classu|MSTRG.2781.1.p2	195	
S1_only_classu|MSTRG.2782.1.p1	175	
S1_only_classu|MSTRG.2818.1.p1	554	
S1_only_classu|MSTRG.282.1.p1	2331	
S1_only_classu|MSTRG.282.1.p13	109	
S1_only_classu|MSTRG.282.1.p7	144	
S1_only_classu|MSTRG.2824.1.p1	909	
S1_only_classu|MSTRG.283.1.p1	2261	
S1_only_classu|MSTRG.283.1.p8	140	
S1_only_classu|MSTRG.2850.1.p1	425	
S1_only_classu|MSTRG.2862.1.p1	168	
S1_only_classu|MSTRG.2862.1.p2	131	
S1_only_classu|MSTRG.2872.1.p1	679	
S1_only_classu|MSTRG.2897.1.p1	131	
S1_only_classu|MSTRG.2901.1.p1	338	
S1_only_classu|MSTRG.2919.1.p1	107	
S1_only_classu|MSTRG.2925.1.p1	171	
S1_only_classu|MSTRG.2967.1.p1	251	
S1_only_classu|MSTRG.2985.1.p1	206	
S1_only_classu|MSTRG.2993.1.p1	557	
S1_only_classu|MSTRG.3003.1.p1	153	
S1_only_classu|MSTRG.3003.1.p3	107	
S1_only_classu|MSTRG.3015.1.p1	214	
S1_only_classu|MSTRG.3044.1.p1	196	
S1_only_classu|MSTRG.3053.1.p1	1738	
S1_only_classu|MSTRG.3058.1.p1	362	
S1_only_classu|MSTRG.3072.1.p1	357	
S1_only_classu|MSTRG.3074.1.p1	535	
S1_only_classu|MSTRG.3094.1.p1	157	
S1_only_classu|MSTRG.3094.1.p3	104	
S1_only_classu|MSTRG.3098.1.p1	476	
S1_only_classu|MSTRG.3098.1.p2	206	
S1_only_classu|MSTRG.3100.1.p1	182	
S1_only_classu|MSTRG.3101.1.p1	703	
S1_only_classu|MSTRG.3106.2.p1	365	
S1_only_classu|MSTRG.3106.2.p3	113	
S1_only_classu|MSTRG.3110.1.p2	112	
S1_only_classu|MSTRG.3131.1.p1	412	
S1_only_classu|MSTRG.3131.1.p2	168	
S1_only_classu|MSTRG.3151.1.p1	615	
S1_only_classu|MSTRG.3156.1.p1	1193	
S1_only_classu|MSTRG.3156.1.p2	411	
S1_only_classu|MSTRG.3157.1.p1	316	
S1_only_classu|MSTRG.3166.1.p1	816	
S1_only_classu|MSTRG.3166.1.p2	354	
S1_only_classu|MSTRG.3171.1.p1	324	
S1_only_classu|MSTRG.3172.1.p1	412	
S1_only_classu|MSTRG.32.1.p1	883	
S1_only_classu|MSTRG.3202.1.p2	130	
S1_only_classu|MSTRG.3217.1.p2	194	
S1_only_classu|MSTRG.3217.1.p3	161	
S1_only_classu|MSTRG.3232.1.p1	481	
S1_only_classu|MSTRG.3232.1.p2	270	
S1_only_classu|MSTRG.3233.1.p1	481	
S1_only_classu|MSTRG.3244.1.p1	1361	
S1_only_classu|MSTRG.3250.1.p1	122	
S1_only_classu|MSTRG.3265.1.p1	545	
S1_only_classu|MSTRG.3265.1.p5	114	
S1_only_classu|MSTRG.3286.1.p1	372	
S1_only_classu|MSTRG.3286.1.p2	244	
S1_only_classu|MSTRG.3292.1.p1	318	
S1_only_classu|MSTRG.3296.1.p1	264	
S1_only_classu|MSTRG.3300.1.p1	195	
S1_only_classu|MSTRG.3306.1.p2	100	
S1_only_classu|MSTRG.3320.1.p1	420	
S1_only_classu|MSTRG.3345.1.p2	193	
S1_only_classu|MSTRG.3399.1.p1	102	
S1_only_classu|MSTRG.34.1.p1	130	
S1_only_classu|MSTRG.3400.1.p1	829	
S1_only_classu|MSTRG.3400.1.p2	683	
S1_only_classu|MSTRG.3400.1.p3	585	
S1_only_classu|MSTRG.3400.1.p4	412	
S1_only_classu|MSTRG.3400.1.p5	375	
S1_only_classu|MSTRG.3412.1.p1	553	
S1_only_classu|MSTRG.3412.1.p2	345	
S1_only_classu|MSTRG.3412.1.p4	142	
S1_only_classu|MSTRG.3424.1.p1	509	
S1_only_classu|MSTRG.3429.1.p1	236	
S1_only_classu|MSTRG.3481.1.p1	204	
S1_only_classu|MSTRG.3487.2.p1	483	
S1_only_classu|MSTRG.356.1.p1	343	
S1_only_classu|MSTRG.356.1.p2	243	
S1_only_classu|MSTRG.3576.1.p1	710	
S1_only_classu|MSTRG.3623.1.p1	1197	
S1_only_classu|MSTRG.3623.1.p3	180	
S1_only_classu|MSTRG.3647.1.p1	553	
S1_only_classu|MSTRG.3665.1.p1	344	
S1_only_classu|MSTRG.3665.1.p3	124	
S1_only_classu|MSTRG.3690.1.p1	561	
S1_only_classu|MSTRG.3697.1.p1	549	
S1_only_classu|MSTRG.3738.1.p1	329	
S1_only_classu|MSTRG.3742.1.p1	1284	
S1_only_classu|MSTRG.3742.1.p2	389	
S1_only_classu|MSTRG.3747.1.p3	105	
S1_only_classu|MSTRG.376.1.p1	584	
S1_only_classu|MSTRG.3764.1.p1	142	
S1_only_classu|MSTRG.3767.1.p1	213	
S1_only_classu|MSTRG.3769.1.p1	333	
S1_only_classu|MSTRG.3776.1.p1	328	
S1_only_classu|MSTRG.381.1.p1	652	
S1_only_classu|MSTRG.3811.1.p4	110	
S1_only_classu|MSTRG.3822.1.p1	422	
S1_only_classu|MSTRG.3827.1.p1	626	
S1_only_classu|MSTRG.3827.1.p5	139	
S1_only_classu|MSTRG.3855.1.p1	1511	
S1_only_classu|MSTRG.3858.1.p1	592	
S1_only_classu|MSTRG.3859.1.p1	214	
S1_only_classu|MSTRG.3866.1.p1	1274	
S1_only_classu|MSTRG.3866.1.p2	393	
S1_only_classu|MSTRG.3874.1.p1	431	
S1_only_classu|MSTRG.3876.1.p1	555	
S1_only_classu|MSTRG.3877.1.p1	111	
S1_only_classu|MSTRG.3885.1.p1	3269	
S1_only_classu|MSTRG.3885.1.p2	850	
S1_only_classu|MSTRG.3892.1.p1	421	
S1_only_classu|MSTRG.3892.1.p3	315	
S1_only_classu|MSTRG.3892.1.p4	255	
S1_only_classu|MSTRG.3892.1.p6	198	
S1_only_classu|MSTRG.390.1.p1	176	
S1_only_classu|MSTRG.3900.1.p1	289	
S1_only_classu|MSTRG.3924.1.p1	637	
S1_only_classu|MSTRG.3925.1.p3	128	
S1_only_classu|MSTRG.3936.1.p1	331	
S1_only_classu|MSTRG.3936.1.p2	211	
S1_only_classu|MSTRG.3938.1.p1	117	
S1_only_classu|MSTRG.3941.1.p1	229	
S1_only_classu|MSTRG.3941.2.p1	191	
S1_only_classu|MSTRG.3942.1.p1	1504	
S1_only_classu|MSTRG.3946.1.p1	1085	
S1_only_classu|MSTRG.3948.1.p1	570	
S1_only_classu|MSTRG.3950.1.p1	296	
S1_only_classu|MSTRG.3959.1.p1	476	
S1_only_classu|MSTRG.3973.1.p1	792	
S1_only_classu|MSTRG.3976.1.p2	121	
S1_only_classu|MSTRG.3986.1.p1	413	
S1_only_classu|MSTRG.3991.1.p1	157	
S1_only_classu|MSTRG.4007.1.p1	475	
S1_only_classu|MSTRG.4010.1.p1	904	
S1_only_classu|MSTRG.4010.1.p2	315	
S1_only_classu|MSTRG.4010.1.p3	282	
S1_only_classu|MSTRG.402.1.p2	120	
S1_only_classu|MSTRG.4029.1.p1	693	
S1_only_classu|MSTRG.403.1.p1	155	
S1_only_classu|MSTRG.4070.1.p1	754	
S1_only_classu|MSTRG.4087.1.p1	522	
S1_only_classu|MSTRG.4090.1.p1	867	
S1_only_classu|MSTRG.4123.1.p1	626	
S1_only_classu|MSTRG.4136.2.p1	291	
S1_only_classu|MSTRG.4136.2.p7	109	
S1_only_classu|MSTRG.4141.1.p1	140	
S1_only_classu|MSTRG.4153.1.p1	176	
S1_only_classu|MSTRG.4160.1.p1	1136	
S1_only_classu|MSTRG.4160.1.p2	399	
S1_only_classu|MSTRG.4160.1.p4	202	
S1_only_classu|MSTRG.4160.1.p9	134	
S1_only_classu|MSTRG.4178.1.p1	382	
S1_only_classu|MSTRG.4180.1.p1	442	
S1_only_classu|MSTRG.4208.2.p1	213	
S1_only_classu|MSTRG.4208.2.p2	154	
S1_only_classu|MSTRG.4220.1.p1	433	
S1_only_classu|MSTRG.4253.1.p1	226	
S1_only_classu|MSTRG.4253.1.p2	161	
S1_only_classu|MSTRG.4270.1.p1	751	
S1_only_classu|MSTRG.4274.1.p1	269	
S1_only_classu|MSTRG.4275.1.p1	586	
S1_only_classu|MSTRG.4279.1.p1	289	
S1_only_classu|MSTRG.4280.1.p1	493	
S1_only_classu|MSTRG.4286.1.p1	615	
S1_only_classu|MSTRG.4287.1.p1	751	
S1_only_classu|MSTRG.4294.1.p1	478	
S1_only_classu|MSTRG.4294.1.p2	211	
S1_only_classu|MSTRG.4310.1.p2	104	
S1_only_classu|MSTRG.4321.1.p1	584	
S1_only_classu|MSTRG.4324.1.p1	389	
S1_only_classu|MSTRG.4327.1.p2	215	
S1_only_classu|MSTRG.4355.1.p1	621	
S1_only_classu|MSTRG.4364.1.p1	317	
S1_only_classu|MSTRG.4364.1.p2	310	
S1_only_classu|MSTRG.4372.1.p1	263	
S1_only_classu|MSTRG.4372.1.p3	148	
S1_only_classu|MSTRG.4379.1.p1	486	
S1_only_classu|MSTRG.4382.1.p1	328	
S1_only_classu|MSTRG.4382.1.p2	270	
S1_only_classu|MSTRG.4390.1.p1	337	
S1_only_classu|MSTRG.4403.1.p1	315	
S1_only_classu|MSTRG.4409.1.p1	276	
S1_only_classu|MSTRG.4419.1.p1	465	
S1_only_classu|MSTRG.4419.1.p2	162	
S1_only_classu|MSTRG.4421.1.p1	605	
S1_only_classu|MSTRG.4431.1.p1	516	
S1_only_classu|MSTRG.4431.1.p3	105	
S1_only_classu|MSTRG.4443.1.p1	138	
S1_only_classu|MSTRG.4446.1.p1	312	
S1_only_classu|MSTRG.4448.1.p2	104	
S1_only_classu|MSTRG.4449.1.p1	443	
S1_only_classu|MSTRG.4449.1.p6	109	
S1_only_classu|MSTRG.4451.1.p1	400	
S1_only_classu|MSTRG.4460.1.p1	459	
S1_only_classu|MSTRG.4461.1.p1	181	
S1_only_classu|MSTRG.451.1.p1	688	
S1_only_classu|MSTRG.452.1.p1	337	
S1_only_classu|MSTRG.452.1.p2	144	
S1_only_classu|MSTRG.452.1.p3	106	
S1_only_classu|MSTRG.452.2.p1	337	
S1_only_classu|MSTRG.452.2.p3	119	
S1_only_classu|MSTRG.452.2.p4	106	
S1_only_classu|MSTRG.4555.1.p1	250	
